source,source_code,source_sheet,대분류,중분류,source_item_text,source_operation_type,canonical_id
union_standard_time,1219016,승용-중형,판금/도장정비,판금(탈부착),루프크로스레일#1,탈착,CAN-000421
union_standard_time,1219016,승용-중형,판금/도장정비,판금(탈부착),루프크로스레일#1,교환,CAN-000420
union_standard_time,1219017,승용-중형,판금/도장정비,판금(탈부착),루프크로스레일#2,교환,CAN-000422
union_standard_time,1219018,승용-중형,판금/도장정비,판금(탈부착),루프크로스레일#3,교환,CAN-000423
union_standard_time,1219019,승용-중형,판금/도장정비,판금(탈부착),루프 크로스 레일 NO.4,교환,CAN-000431
union_standard_time,1219027,승용-중형,판금/도장정비,판금(탈부착),루프톱실링ASSY,탈착,CAN-000435
union_standard_time,1219027,승용-중형,판금/도장정비,판금(탈부착),루프톱실링ASSY,교환,CAN-000434
union_standard_time,1219314,승용-중형,판금/도장정비,판금(탈부착),루프 사이드 레일(좌측),교환,CAN-000407
union_standard_time,1219323,승용-중형,판금/도장정비,판금(탈부착),루프 사이드 몰딩(좌측),탈착,CAN-000411
union_standard_time,1219323,승용-중형,판금/도장정비,판금(탈부착),루프 사이드 몰딩(좌측),교환,CAN-000410
union_standard_time,1219415,승용-중형,판금/도장정비,판금(탈부착),루프 사이드 레일(우측),교환,CAN-000406
union_standard_time,1219425,승용-중형,판금/도장정비,판금(탈부착),루프 사이드 몰딩(우측),탈착,CAN-000409
union_standard_time,1219425,승용-중형,판금/도장정비,판금(탈부착),루프 사이드 몰딩(우측),교환,CAN-000408
union_standard_time,1228201,승용-중형,판금/도장정비,판금(탈부착),리어범퍼,탈착,CAN-000536
union_standard_time,1228201,승용-중형,판금/도장정비,판금(탈부착),리어범퍼,교환,CAN-000534
union_standard_time,1228201,승용-중형,판금/도장정비,판금(탈부착),리어범퍼,오버홀,CAN-000535
union_standard_time,1228213,승용-중형,판금/도장정비,판금(탈부착),리어 범퍼 커버,탈착,CAN-000556
union_standard_time,1228213,승용-중형,판금/도장정비,판금(탈부착),리어 범퍼 커버,교환,CAN-000554
union_standard_time,1228217,승용-중형,판금/도장정비,판금(탈부착),리어 범퍼 레일,탈착,CAN-000538
union_standard_time,1228217,승용-중형,판금/도장정비,판금(탈부착),리어 범퍼 레일,교환,CAN-000537
union_standard_time,1229114,승용-중형,기능정비,전기 및 램프,전방 감지센서,탈착,CAN-002368
union_standard_time,1229114,승용-중형,기능정비,전기 및 램프,전방 감지센서,교환,CAN-002367
union_standard_time,1229115,승용-중형,기능정비,전기 및 램프,전방 감지센서(주차보조),탈착,CAN-002370
union_standard_time,1229115,승용-중형,기능정비,전기 및 램프,전방 감지센서(주차보조),교환,CAN-002369
union_standard_time,1229216,승용-중형,기능정비,전기 및 램프,후방감지센서,탈착,CAN-003371
union_standard_time,1229216,승용-중형,기능정비,전기 및 램프,후방감지센서,교환,CAN-003370
union_standard_time,1229320,승용-중형,판금/도장정비,판금(탈부착),리어범퍼 사이드브라켓(좌측),탈착,CAN-000548
union_standard_time,1229320,승용-중형,판금/도장정비,판금(탈부착),리어범퍼 사이드브라켓(좌측),교환,CAN-000547
union_standard_time,1229421,승용-중형,판금/도장정비,판금(탈부착),리어범퍼 사이드브라켓(우측),탈착,CAN-000546
union_standard_time,1229421,승용-중형,판금/도장정비,판금(탈부착),리어범퍼 사이드브라켓(우측),교환,CAN-000545
union_standard_time,1238201,승용-중형,판금/도장정비,판금(탈부착),트렁크리드,탈착,CAN-002768
union_standard_time,1238201,승용-중형,판금/도장정비,판금(탈부착),트렁크리드,교환,CAN-002766
union_standard_time,1238201,승용-중형,판금/도장정비,판금(탈부착),트렁크리드,오버홀,CAN-002767
union_standard_time,1239204,승용-중형,판금/도장정비,판금(탈부착),트렁크리드스프링,탈착,CAN-002792
union_standard_time,1239204,승용-중형,판금/도장정비,판금(탈부착),트렁크리드스프링,교환,CAN-002791
union_standard_time,1239207,승용-중형,판금/도장정비,판금(탈부착),트렁크리드 마그네트,탈착,CAN-002776
union_standard_time,1239207,승용-중형,판금/도장정비,판금(탈부착),트렁크리드 마그네트,교환,CAN-002775
union_standard_time,1239210,승용-중형,판금/도장정비,판금(탈부착),트렁크리드 록크,탈착,CAN-002774
union_standard_time,1239210,승용-중형,판금/도장정비,판금(탈부착),트렁크리드 록크,교환,CAN-002773
union_standard_time,1239213,승용-중형,판금/도장정비,판금(탈부착),트렁크리드케이블,탈착,CAN-002804
union_standard_time,1239213,승용-중형,판금/도장정비,판금(탈부착),트렁크리드케이블,교환,CAN-002803
union_standard_time,1239218,승용-중형,판금/도장정비,판금(탈부착),트렁크리드 피니셔,탈착,CAN-002808
union_standard_time,1239218,승용-중형,판금/도장정비,판금(탈부착),트렁크리드 피니셔,교환,CAN-002807
union_standard_time,1239219,승용-중형,판금/도장정비,판금(탈부착),트렁크리드램프형백피니셔,탈착,CAN-002772
union_standard_time,1239219,승용-중형,판금/도장정비,판금(탈부착),트렁크리드램프형백피니셔,교환,CAN-002771
union_standard_time,1239302,승용-중형,판금/도장정비,판금(탈부착),"트렁크리드 스프링(좌,코일형)",탈착,CAN-002802
union_standard_time,1239302,승용-중형,판금/도장정비,판금(탈부착),"트렁크리드 스프링(좌,코일형)",교환,CAN-002801
union_standard_time,1239305,승용-중형,판금/도장정비,판금(탈부착),트렁크리드 스프링(좌측),탈착,CAN-002800
union_standard_time,1239305,승용-중형,판금/도장정비,판금(탈부착),트렁크리드 스프링(좌측),교환,CAN-002799
union_standard_time,1239308,승용-중형,판금/도장정비,판금(탈부착),트렁크리드 쇼버(좌측),탈착,CAN-002786
union_standard_time,1239308,승용-중형,판금/도장정비,판금(탈부착),트렁크리드 쇼버(좌측),교환,CAN-002785
union_standard_time,1239314,승용-중형,판금/도장정비,판금(탈부착),트렁크리드힌지(좌측),탈착,CAN-002812
union_standard_time,1239314,승용-중형,판금/도장정비,판금(탈부착),트렁크리드힌지(좌측),교환,CAN-002811
union_standard_time,1239403,승용-중형,판금/도장정비,판금(탈부착),"트렁크리드 스프링(우,코일형)",탈착,CAN-002798
union_standard_time,1239403,승용-중형,판금/도장정비,판금(탈부착),"트렁크리드 스프링(우,코일형)",교환,CAN-002797
union_standard_time,1239406,승용-중형,판금/도장정비,판금(탈부착),트렁크리드 스프링(우측),탈착,CAN-002796
union_standard_time,1239406,승용-중형,판금/도장정비,판금(탈부착),트렁크리드 스프링(우측),교환,CAN-002795
union_standard_time,1239415,승용-중형,판금/도장정비,판금(탈부착),트렁크리드힌지(우측),탈착,CAN-002810
union_standard_time,1239415,승용-중형,판금/도장정비,판금(탈부착),트렁크리드힌지(우측),교환,CAN-002809
union_standard_time,1248201,승용-중형,판금/도장정비,판금(탈부착),백도어,탈착,CAN-000960
union_standard_time,1248201,승용-중형,판금/도장정비,판금(탈부착),백도어,교환,CAN-000958
union_standard_time,1248201,승용-중형,판금/도장정비,판금(탈부착),백도어,오버홀,CAN-000959
union_standard_time,1248202,승용-중형,판금/도장정비,판금(탈부착),백도어(와이퍼 부착형),탈착,CAN-000983
union_standard_time,1248202,승용-중형,판금/도장정비,판금(탈부착),백도어(와이퍼 부착형),교환,CAN-000981
union_standard_time,1248202,승용-중형,판금/도장정비,판금(탈부착),백도어(와이퍼 부착형),오버홀,CAN-000982
union_standard_time,1249210,승용-중형,판금/도장정비,판금(탈부착),백도어 록크,탈착,CAN-000964
union_standard_time,1249210,승용-중형,판금/도장정비,판금(탈부착),백도어 록크,교환,CAN-000963
union_standard_time,1249212,승용-중형,판금/도장정비,판금(탈부착),백도어 케이블,탈착,CAN-000995
union_standard_time,1249212,승용-중형,판금/도장정비,판금(탈부착),백도어 케이블,교환,CAN-000994
union_standard_time,1249306,승용-중형,판금/도장정비,판금(탈부착),백도어 쇼버(좌측),탈착,CAN-000975
union_standard_time,1249306,승용-중형,판금/도장정비,판금(탈부착),백도어 쇼버(좌측),교환,CAN-000974
union_standard_time,1249313,승용-중형,판금/도장정비,판금(탈부착),백도어 힌지(좌측),탈착,CAN-001007
union_standard_time,1249313,승용-중형,판금/도장정비,판금(탈부착),백도어 힌지(좌측),교환,CAN-001006
union_standard_time,1249408,승용-중형,판금/도장정비,판금(탈부착),백도어 쇼버(우측),탈착,CAN-000971
union_standard_time,1249408,승용-중형,판금/도장정비,판금(탈부착),백도어 쇼버(우측),교환,CAN-000970
union_standard_time,1249416,승용-중형,판금/도장정비,판금(탈부착),백도어 힌지(우측),탈착,CAN-001001
union_standard_time,1249416,승용-중형,판금/도장정비,판금(탈부착),백도어 힌지(우측),교환,CAN-001000
union_standard_time,1258202,승용-중형,기능정비,전기 및 램프,후방카메라,탈착,CAN-003375
union_standard_time,1258202,승용-중형,기능정비,전기 및 램프,후방카메라,교환,CAN-003374
union_standard_time,1258206,승용-중형,판금/도장정비,판금(탈부착),백패널(리어패널),교환,CAN-001012
union_standard_time,1258213,승용-중형,기능정비,엔진 부품,백피니셔,탈착,CAN-001021
union_standard_time,1258213,승용-중형,기능정비,엔진 부품,백피니셔,교환,CAN-001020
union_standard_time,1259214,승용-중형,기능정비,엔진 부품,스포일러,탈착,CAN-001424
union_standard_time,1259214,승용-중형,기능정비,엔진 부품,스포일러,교환,CAN-001423
union_standard_time,1259215,승용-중형,기능정비,전기 및 램프,하이마운팅 스톱램프,탈착,CAN-003246
union_standard_time,1259215,승용-중형,기능정비,전기 및 램프,하이마운팅 스톱램프,교환,CAN-003245
union_standard_time,1268301,승용-중형,기능정비,전기 및 램프,리어컴비네이션램프(좌측),탈착,CAN-000720
union_standard_time,1268301,승용-중형,기능정비,전기 및 램프,리어컴비네이션램프(좌측),교환,CAN-000719
union_standard_time,1268306,승용-중형,판금/도장정비,판금(탈부착),트렁크리드 부착형 컴비램프(좌측),탈착,CAN-002782
union_standard_time,1268306,승용-중형,판금/도장정비,판금(탈부착),트렁크리드 부착형 컴비램프(좌측),교환,CAN-002781
union_standard_time,1268309,승용-중형,판금/도장정비,판금(탈부착),"컴비램프(백도어 부착,좌)",탈착,CAN-002535
union_standard_time,1268309,승용-중형,판금/도장정비,판금(탈부착),"컴비램프(백도어 부착,좌)",교환,CAN-002534
union_standard_time,1268312,승용-중형,판금/도장정비,판금(탈부착),컴비네이션패널(좌측),교환,CAN-002522
union_standard_time,1268402,승용-중형,기능정비,전기 및 램프,리어컴비네이션램프(우측),탈착,CAN-000718
union_standard_time,1268402,승용-중형,기능정비,전기 및 램프,리어컴비네이션램프(우측),교환,CAN-000717
union_standard_time,1268407,승용-중형,판금/도장정비,판금(탈부착),트렁크리드 부착형 컴비램프(우측),탈착,CAN-002780
union_standard_time,1268407,승용-중형,판금/도장정비,판금(탈부착),트렁크리드 부착형 컴비램프(우측),교환,CAN-002779
union_standard_time,1268410,승용-중형,판금/도장정비,판금(탈부착),"컴비램프(백도어 부착,우)",탈착,CAN-002533
union_standard_time,1268410,승용-중형,판금/도장정비,판금(탈부착),"컴비램프(백도어 부착,우)",교환,CAN-002532
union_standard_time,1268413,승용-중형,판금/도장정비,판금(탈부착),컴비네이션패널(우측),교환,CAN-002520
union_standard_time,1269303,승용-중형,기능정비,엔진 부품,컴비네이션 피니셔(좌측),탈착,CAN-002527
union_standard_time,1269303,승용-중형,기능정비,엔진 부품,컴비네이션 피니셔(좌측),교환,CAN-002526
union_standard_time,1269404,승용-중형,기능정비,엔진 부품,컴비네이션 피니셔(우측),탈착,CAN-002525
union_standard_time,1269404,승용-중형,기능정비,엔진 부품,컴비네이션 피니셔(우측),교환,CAN-002524
union_standard_time,1288301,승용-중형,기능정비,엔진 부품,리어 휀다(좌측),교환,CAN-000787
union_standard_time,1288309,승용-중형,소모품 및 하체정비,브레이크/타이어,리어휀다 및 리어휠하우스(좌측),교환,CAN-000778
union_standard_time,1288411,승용-중형,기능정비,엔진 부품,리어 휀다(우측),교환,CAN-000785
union_standard_time,1288419,승용-중형,소모품 및 하체정비,브레이크/타이어,리어휀다 및 리어휠하우스(우측),교환,CAN-000777
union_standard_time,1289321,승용-중형,판금/도장정비,판금(탈부착),"리어휀다패널(내측,좌)",교환,CAN-000796
union_standard_time,1289422,승용-중형,판금/도장정비,판금(탈부착),"리어휀다패널(내측,우)",교환,CAN-000794
union_standard_time,1328303,승용-중형,소모품 및 하체정비,브레이크/타이어,"리어 휠하우스(외측,좌)",교환,CAN-000811
union_standard_time,1328305,승용-중형,소모품 및 하체정비,브레이크/타이어,"리어 휠하우스(내측,좌)",교환,CAN-000809
union_standard_time,1328404,승용-중형,소모품 및 하체정비,브레이크/타이어,"리어 휠하우스(외측,우)",교환,CAN-000810
